id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,New,IPNI_PUB,ipniurl,ipniLabel
urn:lsid:ipni.org:names:77372310-1,(Boiss.) McNeill,Caryophyllaceae Alsine thymifolia Fenzl var. syriaca Boiss.,(Boiss.),77372309-1,,,24: 386,,,,,,,,,,,,22/11/2025 21:40,24/11/2025 17:36,,,Caryophyllaceae,Minuartia thymifolia var. syriaca,Minuartia thymifolia var. syriaca,Minuartia,,f,f,,,,,syriaca,,,,,,,,,,,,,,,,,,,,,,,null:,155676-1,Notes Roy. Bot. Gard. Edinburgh,urn:lsid:ipni.org:publications:758-2,1963,1963 [5 Mar 1963],[5 Mar 1963],McNeill,var.,Notes Roy. Bot. Gard. Edinburgh 24: 386. 1963 [5 Mar 1963] ,,,,,11,thymifolia,Bornm.,,f,t,,,,,,,Boiss.@16284-1@2@bas$McNeill@5954-1@1@aut,Bornm.@0-0@1@aut,,comb. nov.,,1.3,f,minuartia~thymifoliasyriaca,caryophyllaceaeminuartia~thymifoliasyriaca,1996,wfo-1200115407,,variety,,,,,Yes,Notes Roy. Bot. Gard. Edinburgh 24: 386 (1963),https://www.ipni.org/n/77372310-1,IPNI Record: 77372310-1
urn:lsid:ipni.org:names:77372312-1,(Boiss.) McNeill,Caryophyllaceae Alsine lydia Boiss. var. kotschyana Boiss.,(Boiss.),77137552-1,,,24: 388,,,,,,,,,,,,22/11/2025 21:45,24/11/2025 17:42,,,Caryophyllaceae,Minuartia mesogitana var. kotschyana,Minuartia mesogitana var. kotschyana,Minuartia,,f,f,,,,,kotschyana,,,,,,,,,,,,,,,,,,,,,,,null:,155590-1,Notes Roy. Bot. Gard. Edinburgh,urn:lsid:ipni.org:publications:758-2,1963,1963 [5 Mar 1963],[5 Mar 1963],McNeill,var.,Notes Roy. Bot. Gard. Edinburgh 24: 388. 1963 [5 Mar 1963] ,,Publ. as: M. mesogitana subsp. lydia var. kotschyana,,,11,mesogitana,Hand.-Mazz.,,f,t,,,,,,,Boiss.@16284-1@2@bas$McNeill@5954-1@1@aut,Hand.-Mazz.@0-0@1@aut,,comb. nov.,,1.3,f,minuartia~mesogitanakotschyana,caryophyllaceaeminuartia~mesogitanakotschyana,1999,wfo-1200115421,,variety,,,,,Yes,Notes Roy. Bot. Gard. Edinburgh 24: 388 (1963),https://www.ipni.org/n/77372312-1,IPNI Record: 77372312-1
urn:lsid:ipni.org:names:77372313-1,(Schischk.) McNeill,Caryophyllaceae Minuartia turcomanica Schischk.,(Schischk.),155680-1,,,24: 388,,,,,,,,,,,,22/11/2025 21:56,24/11/2025 17:52,,,Caryophyllaceae,Minuartia mesogitana var. turcomanica,Minuartia mesogitana var. turcomanica,Minuartia,,f,f,,,,,turcomanica,,,,,,,,,,,,,,,,,,,,,,,null:,155590-1,Notes Roy. Bot. Gard. Edinburgh,urn:lsid:ipni.org:publications:758-2,1963,1963 [5 Mar 1963],[5 Mar 1963],McNeill,var.,Notes Roy. Bot. Gard. Edinburgh 24: 388. 1963 [5 Mar 1963] ,,Publ. as: M. mesogitana subsp. lydia var. turcomanica,,,11,mesogitana,Hand.-Mazz.,,f,t,,,,,,,McNeill@5954-1@1@aut$Schischk.@9104-1@2@bas,Hand.-Mazz.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,minuartia~mesogitanaturcomanica,caryophyllaceaeminuartia~mesogitanaturcomanica,2000,wfo-1200115422,,variety,,,,,Yes,Notes Roy. Bot. Gard. Edinburgh 24: 388 (1963),https://www.ipni.org/n/77372313-1,IPNI Record: 77372313-1
urn:lsid:ipni.org:names:77372306-1,(Griseb.) Hayek,Caryophyllaceae Alsine setacea Mert. & W.D.J.Koch var. athoa Griseb.,(Griseb.),77372305-1,,,30(1): 183,,,,,,,,,,,,22/11/2025 21:25,25/11/2025 11:23,,,Caryophyllaceae,Minuartia setacea var. athoa,Minuartia setacea var. athoa,Minuartia,,f,f,,,,,athoa,,,,,,,,,,,,,,,,,,,,,,,null:,155658-1,Repert. Spec. Nov. Regni Veg. Beih.,urn:lsid:ipni.org:publications:1230-2,1924,1924 [1927 publ. 1924],[1927 publ. 1924],Hayek,var.,Repert. Spec. Nov. Regni Veg. Beih. 30(1): 183. 1924 [1927 publ. 1924] ,,Prodromus Florae Peninsulae Balcanicae.,,,11,setacea,(Thuill.) Hayek,,f,t,,,,,,,Griseb.@3397-1@2@bas$Hayek@12534-1@1@aut,Thuill.@0-0@2@bas$Hayek@0-0@1@aut,,comb. nov.,,1.3,f,minuartia~setaceaathoa,caryophyllaceaeminuartia~setaceaathoa,2052,wfo-1200115426,,variety,,,,,Yes,Repert. Spec. Nov. Regni Veg. Beih. 30(1): 183 (1924),https://www.ipni.org/n/77372306-1,IPNI Record: 77372306-1
urn:lsid:ipni.org:names:77371559-1,Schur,,,,,,33: 209,,,,,,,,,,,,03/11/2025 19:38,04/11/2025 10:53,,,Apiaceae,Pimpinella nigra var. villosa,Pimpinella nigra var. villosa,Pimpinella,,f,f,,,,,villosa,,,,,,,,,,,,,,,,,,,,,,,,846932-1,Verh. Naturf. Vereins Brünn,urn:lsid:ipni.org:publications:3734-2,1895,1895,,Schur,var.,Verh. Naturf. Vereins Brünn 33: 209. 1895 ,,,,,8,nigra,Mill.,,f,t,,,,,,,Schur@9335-1@1@aut,Mill.@0-0@1@aut,,tax. nov.,,1.1.1.2,f,pimpinella~nigravillosa,apiaceaepimpinella~nigravillosa,208,wfo-1200115654,,variety,,,,,Yes,Verh. Naturf. Vereins Brünn 33: 209 (1895),https://www.ipni.org/n/77371559-1,IPNI Record: 77371559-1
urn:lsid:ipni.org:names:77357571-1,(Steven) Peregrym & Olshanskyi,Capparaceae Cleome canescens Steven,(Steven),146962-1,,,82(1): 47,,,,,,,,,,,,28/02/2025 14:38,04/11/2025 14:07,,,Capparaceae,Cleome iberica subsp. canescens,Cleome iberica subsp. canescens,Cleome,,f,f,,,,,canescens,,,,,,,,,,,,,,,,,,,,,,,,147109-1,Ukrain. Bot. J.,urn:lsid:ipni.org:publications:20042456-1,2025,2025 [7 Feb 2025],[7 Feb 2025],Peregrym & Olshanskyi,subsp.,Ukrain. Bot. J. 82(1): 47. 2025 [7 Feb 2025] [epublished],[epublished],doi:10.15407/ukrbotj82.01.046,,,11,iberica,DC.,,f,t,,,,,,,Peregrym@20027216-1@1@aut$Steven@10125-1@3@bas$Olshanskyi@20031602-1@2@aut,DC.@0-0@1@aut,,comb. et stat. nov.,,1.2,f,cleome~ibericacanescens,capparaceaecleome~ibericacanescens,326,wfo-1200115656,,subspecies,,,,,Yes,Ukrain. Bot. J. 82(1): 47 (2025),https://www.ipni.org/n/77357571-1,IPNI Record: 77357571-1
urn:lsid:ipni.org:names:77371605-1,(Tzvelev) Peregrym & Olshanskyi,Capparaceae Cleome donetzica Tzvelev,(Tzvelev),147014-1,,,82(1): 47,,,,,,,,,,,,04/11/2025 14:12,04/11/2025 14:12,,,Capparaceae,Cleome iberica subsp. donetzica,Cleome iberica subsp. donetzica,Cleome,,f,f,,,,,donetzica,,,,,,,,,,,,,,,,,,,,,,,,147109-1,Ukrain. Bot. J.,urn:lsid:ipni.org:publications:20042456-1,2025,2025 [7 Feb 2025],[7 Feb 2025],Peregrym & Olshanskyi,subsp.,Ukrain. Bot. J. 82(1): 47. 2025 [7 Feb 2025] [epublished],[epublished],doi:10.15407/ukrbotj82.01.046,,,11,iberica,DC.,,f,t,,,,,,,Olshanskyi@20031602-1@2@aut$Tzvelev@10947-1@3@bas$Peregrym@20027216-1@1@aut,DC.@16855-1@1@aut,,comb. et stat. nov.,,1.1,f,cleome~ibericadonetzica,capparaceaecleome~ibericadonetzica,327,wfo-1200115657,,subspecies,,,,,Yes,Ukrain. Bot. J. 82(1): 47 (2025),https://www.ipni.org/n/77371605-1,IPNI Record: 77371605-1
urn:lsid:ipni.org:names:77371606-1,(Tzvelev) Olshanskyi & Peregrym,Capparaceae Cleome circassica Tzvelev,(Tzvelev),146979-1,,,82(1): 47,,,,,,,,,,,,04/11/2025 14:14,04/11/2025 14:14,,,Capparaceae,Cleome iberica subsp. circassica,Cleome iberica subsp. circassica,Cleome,,f,f,,,,,circassica,,,,,,,,,,,,,,,,,,,,,,,,147109-1,Ukrain. Bot. J.,urn:lsid:ipni.org:publications:20042456-1,2025,2025 [7 Feb 2025],[7 Feb 2025],Olshanskyi & Peregrym,subsp.,Ukrain. Bot. J. 82(1): 47. 2025 [7 Feb 2025] [epublished],[epublished],doi:10.15407/ukrbotj82.01.046,,,11,iberica,DC.,,f,t,,,,,,,Peregrym@20027216-1@2@aut$Tzvelev@10947-1@3@bas$Olshanskyi@20031602-1@1@aut,DC.@16855-1@1@aut,,comb. et stat. nov.,,1.1,f,cleome~ibericacircassica,capparaceaecleome~ibericacircassica,328,wfo-1200115658,,subspecies,,,,,Yes,Ukrain. Bot. J. 82(1): 47 (2025),https://www.ipni.org/n/77371606-1,IPNI Record: 77371606-1
urn:lsid:ipni.org:names:77371607-1,Rupr.,,,,,,15(2): 137,,,,,,,,,,,,04/11/2025 14:25,04/11/2025 14:33,,,Capparaceae,Cleome ornithopodioides f. dagestanica,Cleome ornithopodioides f. dagestanica,Cleome,,f,f,,,,,dagestanica,,,,,,,,,,,,,,,,,,,,,,,,147211-1,"Mém. Acad. Imp. Sci. Saint Pétersbourg, Sér. 7.",urn:lsid:ipni.org:publications:1000-2,1869,1869,,Rupr.,f.,"Mém. Acad. Imp. Sci. Saint Pétersbourg, Sér. 7. 15(2): 137. 1869 ",,,,,8,ornithopodioides,L.,,f,t,,,,,,,Rupr.@12802-1@1@aut,L.@12653-1@1@aut,,tax. nov.,,1.3,f,cleome~ornithopodioidesdagestanica,capparaceaecleome~ornithopodioidesdagestanica,343,wfo-1200115659,,form,,,,,Yes,"Mém. Acad. Imp. Sci. Saint Pétersbourg, Sér. 7. 15(2): 137 (1869)",https://www.ipni.org/n/77371607-1,IPNI Record: 77371607-1
urn:lsid:ipni.org:names:77371608-1,(Rupr.) Olshanskyi & Peregrym,Capparaceae Cleome ornithopodioides L. f. dagestanica Rupr.,(Rupr.),77371607-1,,,82(1): 48,,,,,,,,,,,,04/11/2025 14:35,04/11/2025 14:35,,,Capparaceae,Cleome iberica subsp. dagestanica,Cleome iberica subsp. dagestanica,Cleome,,f,f,,,,,dagestanica,,,,,,,,,,,,,,,,,,,,,,,,147109-1,Ukrain. Bot. J.,urn:lsid:ipni.org:publications:20042456-1,2025,2025 [27 Feb 2025],[27 Feb 2025],Olshanskyi & Peregrym,subsp.,"Ukrain. Bot. J. 82(1): 48. 2025 [27 Feb 2025] , as 'daghestanica' [epublished]",", as 'daghestanica' [epublished]",,,,11,iberica,DC.,,f,t,,,,,,,Rupr.@12802-1@3@bas$Peregrym@20027216-1@2@aut$Olshanskyi@20031602-1@1@aut,DC.@16855-1@1@aut,,comb. nov.,,1.1,f,cleome~ibericadagestanica,capparaceaecleome~ibericadagestanica,344,wfo-1200115660,,subspecies,,,,,Yes,Ukrain. Bot. J. 82(1): 48 (2025),https://www.ipni.org/n/77371608-1,IPNI Record: 77371608-1
urn:lsid:ipni.org:names:77371603-1,Behçet & Gülbasan,,,,,,27(2): 326,,25,,7,,,2023,,Gülbasan,,,04/11/2025 12:37,04/11/2025 16:02,"Turkey (Western Asia, Asia-Temperate)",,Leguminosae,Vicia freyniana subsp. gigantea,Vicia freyniana subsp. gigantea,Vicia,,f,f,,,,,gigantea,,,,,,"Türkiye. B8 Elazığ: Karakoçan district, 3 km south of Üçbudak village, 1400 m",,,,nom. inval.    Contrary to Art. 40.3. ICN (2025). Two gatherings cited.,,nom. inval.,,,,,,,,,,,,524756-1,KSÜ Tarim Doğa Derg.,urn:lsid:ipni.org:publications:20023020-2,2023,2023 [31 Oct 2023],[31 Oct 2023],Behçet & Gülbasan,subsp.,KSÜ Tarim Doğa Derg. 27(2): 326. 2023 [31 Oct 2023] ,,doi:10.18016/ksutarimdoga.vi.1357140 [english],,,11,freyniana,Bornm.,,f,t,,holotype BIN;isotype ANK;isotype BIN,,,,,Behçet@39529-1@1@aut$Gülbasan@20094177-1@2@aut,Bornm.@0-0@1@aut,,tax. nov.,,1.4,f,vicia~freynianagigantea,leguminosaevicia~freynianagigantea,358,wfo-1200115661,,subspecies,,,,,Yes,KSÜ Tarim Doğa Derg. 27(2): 326 (2023),https://www.ipni.org/n/77371603-1,IPNI Record: 77371603-1
urn:lsid:ipni.org:names:77371563-1,(Klokov) Soó,Rubiaceae Galium × pseudoboreale Klokov,(Klokov),750476-1,,,18(1-2): 176,,,,,,,,,,,,04/11/2025 05:58,04/11/2025 16:05,,,Rubiaceae,Galium rubioides f. pseudoboreale,Galium rubioides f. pseudoboreale,Galium,,f,f,,,,,pseudoboreale,,,,,,,,,,,,,,,,,,,,,,,null:,750553-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1973,1973,,Soó,f.,Acta Bot. Acad. Sci. Hung. 18(1-2): 176. 1973 ,,,,,11,rubioides,L.,,f,t,,,,,,,Soó@9897-1@1@aut$Klokov@4852-1@2@bas,L.@12653-1@1@aut,,comb. et stat. nov.,,1.3,f,galium~rubioidespseudoboreale,rubiaceaegalium~rubioidespseudoboreale,359,wfo-1200115662,,form,,,,,Yes,Acta Bot. Acad. Sci. Hung. 18(1-2): 176 (1973),https://www.ipni.org/n/77371563-1,IPNI Record: 77371563-1
