id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym,name_pub,IPNIURL,IPNILabel
urn:lsid:ipni.org:names:77367884-1,Bramley,,,,,,80(4): [2 of 6],,11,,11,,GB88,2023,,G.Bramley with Kew-UNIPA team,,,45889.6,46000.64861,"Irian Jaya (New Guinea, Papuasia, Asia-Tropical)",,Gesneriaceae,Cyrtandra loratiloba,Cyrtandra loratiloba,Cyrtandra,,f,f,,,,,,,,,,,"Papua Barat province, Kabupaten Pegungunan Arfak, Minyambouw district, Kwau homestay, Papua Lorikeet Guesthouse, near entrance to trail by larger house",,,,,,,,,,,,,,,,,,16981-1,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [9 Dec 2025],[9 Dec 2025],Bramley,spec.,Kew Bull. 80(4): [2 of 6]. 2025 [9 Dec 2025] [epublished],[epublished],"doi:10.1007/s12225-025-10328-2 [english] Etymology: the specific epithet refers to the unusually narrow, 'strap-shaped' corolla lobes characteristic of this species.",,,11,loratiloba,,,f,t,,holotype MAN;isotype MAN,,,,,Bramley@40554-1@1@aut,,,tax. nov.,,1.3,f,cyrtandra~loratiloba,gesneriaceaecyrtandra~loratiloba~,28,wfo-1000087347,,species,valid,,,,Kew Bull. 80(4): [2 of 6] (2025),https://www.ipni.org/n/77367884-1,IPNI Record: 77367884-1
urn:lsid:ipni.org:names:77368625-1,R.Villanueva & J.R.I.Wood,,,,,,80(4): [1 of 9],,5,,5,,6620,2009,,R.Rojas &amp; G.Ortiz,,,45902.37708,46000.65278,"Peru (Western South America, Southern America)",W,Acanthaceae,Aphelandra calciferi,Aphelandra calciferi,Aphelandra,,f,f,,,,,,,,10,8,4,"Pasco, Prov. Oxapampa, Dist. Palcazú, Comunidad Nativa Alto Lagarto – Villa Progreso (Reserva Comunal Yanesha), 500 m",75,22,6,,,,,,S,,,,,,,,,30000831-2,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [5 Dec 2025],[5 Dec 2025],R.Villanueva & J.R.I.Wood,spec.,Kew Bull. 80(4): [1 of 9]. 2025 [5 Dec 2025] [epublished],[epublished],"doi:10.1007/s12225-025-10334-4 [english] Etymology: the specific epithet refers to 'Calcifer', the fire demon in the film 'Howl's Moving Castle' (Miyazaki, H., 2004. Howl's Moving Castle [Film]. Studio Ghibli, Japan), whose vibrant coloration bears a striking resemblance to the corolla colours of this species.",,,11,calciferi,,,f,t,,holotype MO MO-4349028;isotype HOXA;isotype USM;isotype FHO FHO-00141279,,,,,R.Villanueva@20045251-1@1@aut$J.R.I.Wood@12313-1@2@aut,,,tax. nov.,,1.3,f,aphelandra~calciferi,acanthaceaeaphelandra~calciferi~,29,wfo-1000087348,,species,valid,,,,Kew Bull. 80(4): [1 of 9] (2025),https://www.ipni.org/n/77368625-1,IPNI Record: 77368625-1
urn:lsid:ipni.org:names:77368626-1,J.R.I.Wood & R.Villanueva,,,,,,80(4): [2 of 9],,2,,12,,5891,1998,,"J.Campos, L.Zurita &amp; M.Camizan",,,45902.37986,46000.65556,"Peru (Western South America, Southern America)",W,Acanthaceae,Aphelandra floribunda,Aphelandra floribunda,Aphelandra,,f,f,,,,,,,,4,58,,"Cajamarca, Prov. San Ignacio, Dist. San José de Lourdes, loc. Picorana, 2250-2300 m",78,53,1,,,,,,S,,,,,,,,,30000831-2,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [5 Dec 2025],[5 Dec 2025],J.R.I.Wood & R.Villanueva,spec.,Kew Bull. 80(4): [2 of 9]. 2025 [5 Dec 2025] [epublished],[epublished],doi:10.1007/s12225-025-10334-4 [english] Etymology: the name refers to the abundant flowers in each cluster.,,,11,floribunda,,,f,t,,holotype FHO FHO-00141280;isotype MO,,,,,J.R.I.Wood@12313-1@1@aut$R.Villanueva@20045251-1@2@aut,,,tax. nov.,,1.3,f,aphelandra~floribunda,acanthaceaeaphelandra~floribunda~,30,wfo-1000087349,,species,valid,,,,Kew Bull. 80(4): [2 of 9] (2025),https://www.ipni.org/n/77368626-1,IPNI Record: 77368626-1
urn:lsid:ipni.org:names:77368654-1,"Utteridge, Damas & Lepschi",,,,,,80(4): [2 of 9],,6,,8,,3772,1964,,Schodde (with Craven),,,45904.60556,46000.68958,"North Solomons (Solomon Is., Papuasia, Asia-Tropical);South Solomons (Solomon Is., Papuasia, Asia-Tropical);",E,Myrsinaceae,Tapeinosperma longipedicellatum,Tapeinosperma longipedicellatum,Tapeinosperma,,f,f,,,,,,,,6,33,30,"North Solomons, Bougainville Island, lower south slopes of Lake Loloru crater, c. 17 miles north of Buin, c. 2600 ft [c. 792 m]",155,41,,,,,,,S,,,,,,,,,27375-1,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [6 Dec 2025],[6 Dec 2025],"Utteridge, Damas & Lepschi",spec.,Kew Bull. 80(4): [2 of 9]. 2025 [6 Dec 2025] [epublished],[epublished],"doi:10.1007/s12225-025-10308-6 [english] Etymology: the specific epithet refers to the pedicels, which are the longest of any known species of Tapeinosperma in New Guinea and the Solomon Islands.",,,11,longipedicellatum,,,f,t,,holotype CANB CANB143130;isotype BO;isotype BRI;isotype CANB CANB143129;isotype A HUH02440645;isotype L L.2633389;isotype LAE;isotype PNH;isotype US,,,,,Lepschi@36824-1@3@aut$Utteridge@39298-1@1@aut$Damas@20017025-1@2@aut,,,tax. nov.,,1.6,f,tapeinosperma~longipedicellatum,myrsinaceaetapeinosperma~longipedicellatum~,32,wfo-1000087351,,species,valid,,,,Kew Bull. 80(4): [2 of 9] (2025),https://www.ipni.org/n/77368654-1,IPNI Record: 77368654-1
urn:lsid:ipni.org:names:77368657-1,"Utteridge, Damas & Lepschi",,,,,,80(4): [5 of 9],,24,,10,,2334,1975,,Sands et al.,,,45904.63681,46000.67361,"Bismarck Archipelago (Papuasia, Asia-Tropical)",E,Myrsinaceae,Tapeinosperma purpureum,Tapeinosperma purpureum,Tapeinosperma,,f,f,,,,,,,,4,24,,"New Ireland Province, Namatai Subprovince, Hans Meyer Range, on steep ridge below camp, c. 8 km (map distance) WNW of Taron on east coast, 1275 m",152,58,,,,,,,S,,,,,,,,,27375-1,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [6 Dec 2025],[6 Dec 2025],"Utteridge, Damas & Lepschi",spec.,Kew Bull. 80(4): [5 of 9]. 2025 [6 Dec 2025] [epublished],[epublished],doi:10.1007/s12225-025-10308-6 [english] Etymology: the specific epithet pertains to the preponderance of purple pigmentation produced by the plant.,,,11,purpureum,,,f,t,,holotype K K001317367; K001317368; K001317369;isotype L L.2633407,,,,,Damas@20017025-1@2@aut$Utteridge@39298-1@1@aut$Lepschi@36824-1@3@aut,,,tax. nov.,,1.3,f,tapeinosperma~purpureum,myrsinaceaetapeinosperma~purpureum~,31,wfo-1000087350,,species,valid,,,,Kew Bull. 80(4): [5 of 9] (2025),https://www.ipni.org/n/77368657-1,IPNI Record: 77368657-1
urn:lsid:ipni.org:names:77369328-1,"J.Léonard ex Quintanar, Cheek, Barberá & D.J.Harris",,,,,,80(2): 203,,27,,1,,13432,1939,,Louis,,,45917.575,45994.57222,"Congo (West-Central Tropical Africa, Africa);Zaïre (West-Central Tropical Africa, Africa);",E,Euphorbiaceae,Drypetes corrugata,Drypetes corrugata,Drypetes,,f,f,,,,,,,,,46,,"Democratic Republic of the Congo, Prov. Tshopo: Yangambi",24,27,,,,,,,N,,,,,,,,,327615-2,Candollea,urn:lsid:ipni.org:publications:885-2,2025,2025 [19 Nov 2025],[19 Nov 2025],"J.Léonard ex Quintanar, Cheek, Barberá & D.J.Harris",spec.,Candollea 80(2): 203. 2025 [19 Nov 2025] [epublished],[epublished],"doi:10.15553/c2025v802a4 Etymology: name from the Latin adjective 'corrugatus', i.e., wrinkled, corrugated, probably because of the appearance of the exocarp surface in sicco.",,,11,corrugata,,,f,t,,holotype BR BR0000015777133;isotype K;isotype MO MO-1643184;isotype P P04707893,,,,,Cheek@12442-1@3@autEx$J.Léonard@5482-1@1@aut$Quintanar@20008345-1@2@autEx$Barberá@20027077-1@4@autEx$D.J.Harris@38656-1@5@autEx,,,tax. nov.,,1.2,f,drypetes~corrugata,euphorbiaceaedrypetes~corrugata~,23,wfo-1000083522,,species,valid,,,,Candollea 80(2): 203 (2025),https://www.ipni.org/n/77369328-1,IPNI Record: 77369328-1
urn:lsid:ipni.org:names:77370065-1,X.Dong Ma & C.F.Song,,,,,,267: 85,,15,,8,,MXD370,2025,,X.D.Ma &amp; Y.X,,,45935.52361,45996.41944,"Yunnan (China South-Central, China, Asia-Temperate)",E,Apiaceae,Acronema handeloides,Acronema handeloides,Acronema,,f,f,,,,,,,,26,4,46,"Kunming City, Luquan County, Wumeng Township, Jiaozi Mountain",102,50,53,,,,,,N,,,,,,,,,60447940-2,PhytoKeys,urn:lsid:ipni.org:publications:20011997-1,2025,2025 [2 Dec 2025],[2 Dec 2025],X.Dong Ma & C.F.Song,spec.,PhytoKeys 267: 85. 2025 [2 Dec 2025] [epublished],[epublished],"doi:10.3897/phytokeys.267.174758 [english] Etymology: name derived from the combination of 'handel' and the suffix '-oides' (meaning 'resembling'), indicating the morphological similarity of this new species to A. handelii.",,,11,handeloides,,,f,t,,holotype NAS;isotype NAS,,,,,X.Dong Ma@20094713-1@1@aut$C.F.Song@20094712-1@2@aut,,,tax. nov.,,1.4,f,acronema~handeloides,apiaceaeacronema~handeloides~,25,wfo-1000087344,,species,valid,,,,PhytoKeys 267: 85 (2025),https://www.ipni.org/n/77370065-1,IPNI Record: 77370065-1
urn:lsid:ipni.org:names:77370698-1,(Morillo) Morillo,Asclepiadaceae Matelea gracieae Morillo,(Morillo),316628-2,,,83(193): 65,,,,,,,,,,,,45944.60417,46022.29514,,,Asclepiadaceae,Fischeria graciae,Fischeria graciae,Fischeria,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30025794-2,Mem. Fund. La Salle Ci. Nat.,urn:lsid:ipni.org:publications:20038476-1,2025,2025 [25 Sep 2025],[25 Sep 2025],Morillo,spec.,Mem. Fund. La Salle Ci. Nat. 83(193): 65. 2025 [25 Sep 2025] [epublished],[epublished],,,,11,graciae,,,f,t,,,,,,,Morillo@6656-1@1@aut$Morillo@6656-1@2@bas,,,comb. nov.,,1.2,f,fischeria~graciae,asclepiadaceaefischeria~graciae~,44,wfo-1000087362,,species,valid,,,,Mem. Fund. La Salle Ci. Nat. 83(193): 65 (2025),https://www.ipni.org/n/77370698-1,IPNI Record: 77370698-1
urn:lsid:ipni.org:names:77371044-1,Idrees,,,,,,80(x): 1 of 2,,,,,,,,,,,,45954.7875,45994.49375,,,Lamiaceae,Teucrium neomacrophyllum,Teucrium neomacrophyllum,Teucrium,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30039259-2,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [25 Nov 2025],[25 Nov 2025],Idrees,spec.,Kew Bull. 80(x): 1 of 2. 2025 [25 Nov 2025] [epublished]2025,[epublished]2025,"doi:10.1007/s12225-025-10355-z Etymology: name derived from the prefix neo-, meaning 'new', and macrophyllum.",20007494-1,,9,neomacrophyllum,,,f,t,,,,,,,Idrees@20033854-1@1@aut,,,nom. nov.,,1.2,f,teucrium~neomacrophyllum,lamiaceaeteucrium~neomacrophyllum~,15,wfo-1000087335,,species,valid,,,,Kew Bull. 80(x): 1 of 2 (2025),https://www.ipni.org/n/77371044-1,IPNI Record: 77371044-1
urn:lsid:ipni.org:names:77371376-1,Vollesen,,,,,,80(4): [1 of 5],,7,,5,,5836,2006,,"Bidgood, Hoenselaar, Leliyo &amp; Vollesen",,,45962.87847,46021.62222,"Tanzania (East Tropical Africa, Africa)",,Acanthaceae,Phaulopsis tanzaniensis,Phaulopsis tanzaniensis,Phaulopsis,,f,f,,,,,,,,,,,"Katavi Region, Mpanda District, 53 km on Mpanda – Inyonga road",,,,,,,,,,,,,,,,,,331849-2,Kew Bull.,urn:lsid:ipni.org:publications:987-2,2025,2025 [24 Dec 2025],[24 Dec 2025],Vollesen,spec.,Kew Bull. 80(4): [1 of 5]. 2025 [24 Dec 2025] [epublished],[epublished],doi:10.1007/s12225-025-10347-z [english] Etymology: 'The new species is named after the Republic of Tanzania'.,,,11,tanzaniensis,,,f,t,,holotype K;isotype BR;isotype CAS;isotype COLO;isotype DSM;isotype EA;isotype K;isotype MO;isotype NHT;isotype UPS;isotype WAG,,,,,Vollesen@11256-1@1@aut,,,tax. nov.,,1.3,f,phaulopsis~tanzaniensis,acanthaceaephaulopsis~tanzaniensis~,43,wfo-1000087361,,species,valid,,,,Kew Bull. 80(4): [1 of 5] (2025),https://www.ipni.org/n/77371376-1,IPNI Record: 77371376-1
urn:lsid:ipni.org:names:77371944-1,"R.Rojas, Vásquez & L.Valenz.",,,,,,40(1): 163,,4,,12,,11323,2020,,"Rocío Rojas, Rodolfo Vásquez &amp; G.Chávez",,,45975.18194,45993.41806,"Peru (Western South America, Southern America)",W,Gesneriaceae,Columnea cesarii,Columnea cesarii,Columnea,,f,f,,,,,,,,10,27,52,"Pasco. Provincia Oxapampa, Distrito Oxapampa, Localidad Navarra,   terreno  'chancalomo',  zona de amortiguamiento  del Parque Nacional Yanachaga Chemillén, remanente de bosque primario, al borde de camino, 2056 m",75,26,25,,,,,,S,,,,,,,,,30002865-2,Revista Forest. Peru,urn:lsid:ipni.org:publications:12681-2,2025,2025 [31 Oct 2025],[31 Oct 2025],"R.Rojas, Vásquez & L.Valenz.",spec.,Revista Forest. Peru 40(1): 163. 2025 [31 Oct 2025] ,,"doi:10.21704/rfp.v40i1.2317 [english] Etymology: name honours César Augusto Rojas Tello, father of the first author, in recognition of his unconditional support, example of life and constant inspiration.",,,11,cesarii,,,f,t,,holotype HOXA 088158;isotype USM;isotype MO;isotype MOLF,,,,,Vásquez@36418-1@2@aut$L.Valenz.@20009317-2@3@aut$R.Rojas@20012370-2@1@aut,,,tax. nov.,,1.3,f,columnea~cesarii,gesneriaceaecolumnea~cesarii~,10,wfo-1000087331,,species,valid,,,,Revista Forest. Peru 40(1): 163 (2025),https://www.ipni.org/n/77371944-1,IPNI Record: 77371944-1
urn:lsid:ipni.org:names:77371945-1,"R.Rojas, A.Monteag. & Flores Shareba",,,,,,40(1): 169,,,,2,,31941,2007,,"Rodolfo Vásquez, Abel Monteagudo, José L.Mateo &amp; Valerio Flores",,,45975.19028,45993.43403,"Peru (Western South America, Southern America)",W,Gesneriaceae,Columnea yanachagaensis,Columnea yanachagaensis,Columnea,,f,f,,,,,,,,10,31,54,"Departamento Pasco, Provincia Oxapampa, Distrito Oxapampa, Parque Nacional Yanachaga Chemillén, sector abra esperanza, 2500 m",75,20,59,,,,,,S,,,,,,,,,30002865-2,Revista Forest. Peru,urn:lsid:ipni.org:publications:12681-2,2025,2025 [31 Oct 2025],[31 Oct 2025],"R.Rojas, A.Monteag. & Flores Shareba",spec.,Revista Forest. Peru 40(1): 169. 2025 [31 Oct 2025] ,,"doi:10.21704/rfp.v40i1.2317 [english] Etymology: name refers to the Yanachaga Chemillén National Park, the core zone of the Oxapampa-Asháninka-Yanesha Biosphere Reserve.",,,11,yanachagaensis,,,f,t,,holotype HOXA 034290;isotype USM;isotype MO,,,,,R.Rojas@20012370-2@1@aut$Flores Shareba@20094710-1@3@aut$A.Monteag.@20028250-1@2@aut,,,tax. nov.,,1.2,f,columnea~yanachagaensis,gesneriaceaecolumnea~yanachagaensis~,11,wfo-1000087332,,species,valid,,,,Revista Forest. Peru 40(1): 169 (2025),https://www.ipni.org/n/77371945-1,IPNI Record: 77371945-1
urn:lsid:ipni.org:names:77371946-1,R.Rojas & Vásquez,,,,,,40(1): 173,,20,,7,,11343,2024,,"Rocío Rojas, Rodolfo Vásquez &amp; Julio Giraldo",,,45975.19792,45993.44097,"Peru (Western South America, Southern America)",W,Gesneriaceae,Drymonia quinquagesima,Drymonia quinquagesima,Drymonia,,f,f,,,,,,,,10,16,30,"Departamento Pasco, Provincia Oxapampa, Distrito Huancabamba, Parque Nacional Yanachaga Chemillén, sector quebrada Tunqui, 1900 m",75,32,40,,,,,,S,,,,,,,,,30002291-2,Revista Forest. Peru,urn:lsid:ipni.org:publications:12681-2,2025,2025 [31 Oct 2025],[31 Oct 2025],R.Rojas & Vásquez,spec.,Revista Forest. Peru 40(1): 173. 2025 [31 Oct 2025] ,,"doi:10.21704/rfp.v40i1.2317 [english] Etymology: name refers to the commemoration of the 50th anniversary of the Missouri Botanical Garden's presence in Peru (1975–2025), contributing for five decades to botanical research and floristic exploration.",,,11,quinquagesima,,,f,t,,holotype HOXA 086109;isotype USM;isotype MO;isotype MOLF,,,,,Vásquez@36418-1@2@aut$R.Rojas@20012370-2@1@aut,,,tax. nov.,,1.2,f,drymonia~quinquagesima,gesneriaceaedrymonia~quinquagesima~,12,wfo-1000087333,,species,valid,,,,Revista Forest. Peru 40(1): 173 (2025),https://www.ipni.org/n/77371946-1,IPNI Record: 77371946-1
urn:lsid:ipni.org:names:77371947-1,R.Rojas & Pinche,,,,,,40(1): 177,,5,,9,,50365,2024,,"Rodolfo Vásquez, Rocío Rojas &amp; Elmes Pinche",,,45975.20139,45993.45,"Peru (Western South America, Southern America)",W,Gesneriaceae,Drymonia vasquezii,Drymonia vasquezii,Drymonia,,f,f,,,,,,,,10,26,1,"Departamento Pasco, Provincia Oxapampa, Distrito Huancabamba, Parque Nacional Yanachaga Chemillén, sector San Daniel, 2320m",75,27,19,,,,,,S,,,,,,,,,30002291-2,Revista Forest. Peru,urn:lsid:ipni.org:publications:12681-2,2025,2025 [31 Oct 2025],[31 Oct 2025],R.Rojas & Pinche,spec.,Revista Forest. Peru 40(1): 177. 2025 [31 Oct 2025] ,,"doi:10.21704/rfp.v40i1.2317 [english] Etymology: honours the distinguished scientist Rodolfo Vásquez Martínez, who for 45 years has been making invaluable contributions to the knowledge of Peruvian flora.",,,11,vasquezii,,,f,t,,holotype HOXA 086107;isotype USM;isotype MO;isotype HUT,,,,,R.Rojas@20012370-2@1@aut$Pinche@20094711-1@2@aut,,,tax. nov.,,1.2,f,drymonia~vasquezii,gesneriaceaedrymonia~vasquezii~,13,wfo-1000087334,,species,valid,,,,Revista Forest. Peru 40(1): 177 (2025),https://www.ipni.org/n/77371947-1,IPNI Record: 77371947-1
urn:lsid:ipni.org:names:77372179-1,(Walter) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus coccineus Walter,(Walter),560101-1,,,19(4): 379,,,,,,,,,,,,45980.11319,46008.49444,,,Malvaceae,Muenchhusia coccinea,Muenchhusia coccinea,Muenchhusia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,25986-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,spec.,J. Bot. Res. Inst. Texas 19(4): 379. 2025 [16 Dec 2025] [epublished],[epublished],doi:10.17348/jbrit.v19.i4.1437,,,11,coccinea,,,f,t,,,,,,,M.M.Hanes@20045452-1@1@aut$Walter@11367-1@3@bas$R.L.Barrett@38718-1@2@aut,,,comb. nov.,,1.3,f,muenchhusia~coccinea,malvaceaemuenchhusia~coccinea~,35,wfo-1000087354,,species,valid,,,,J. Bot. Res. Inst. Texas 19(4): 379 (2025),https://www.ipni.org/n/77372179-1,IPNI Record: 77372179-1
urn:lsid:ipni.org:names:77372180-1,(S.F.Blake & Shiller) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus dasycalyx S.F.Blake & Shiller,(S.F.Blake & Shiller),121920-2,,,19(4): 380,,,,,,,,,,,,45980.11458,46008.49653,,,Malvaceae,Muenchhusia dasycalyx,Muenchhusia dasycalyx,Muenchhusia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,25986-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,spec.,J. Bot. Res. Inst. Texas 19(4): 380. 2025 [16 Dec 2025] [epublished],[epublished],doi:10.17348/jbrit.v19.i4.1437,,,11,dasycalyx,,,f,t,,,,,,,R.L.Barrett@38718-1@2@aut$Shiller@13433-1@4@bas$S.F.Blake@16195-1@3@bas$M.M.Hanes@20045452-1@1@aut,,,comb. nov.,,1.3,f,muenchhusia~dasycalyx,malvaceaemuenchhusia~dasycalyx~,36,wfo-1000087355,,species,valid,,,,J. Bot. Res. Inst. Texas 19(4): 380 (2025),https://www.ipni.org/n/77372180-1,IPNI Record: 77372180-1
urn:lsid:ipni.org:names:77372181-1,(Michx.) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus grandiflorus Michx.,(Michx.),560305-1,,,19(4): 381,,,,,,,,,,,,45980.11597,46008.49722,,,Malvaceae,Muenchhusia grandiflora,Muenchhusia grandiflora,Muenchhusia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,25986-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,spec.,J. Bot. Res. Inst. Texas 19(4): 381. 2025 [16 Dec 2025] [epublished],[epublished],doi:10.17348/jbrit.v19.i4.1437,,,11,grandiflora,,,f,t,,,,,,,Michx.@6431-1@3@bas$M.M.Hanes@20045452-1@1@aut$R.L.Barrett@38718-1@2@aut,,,comb. nov.,,1.3,f,muenchhusia~grandiflora,malvaceaemuenchhusia~grandiflora~,37,wfo-1000087356,,species,valid,,,,J. Bot. Res. Inst. Texas 19(4): 381 (2025),https://www.ipni.org/n/77372181-1,IPNI Record: 77372181-1
urn:lsid:ipni.org:names:77372182-1,(All.) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus laevis All.,(All.),60457224-2,,,19(4): 381,,,,,,,,,,,,45980.11667,46008.49861,,,Malvaceae,Muenchhusia laevis,Muenchhusia laevis,Muenchhusia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,null:,25986-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,spec.,J. Bot. Res. Inst. Texas 19(4): 381. 2025 [16 Dec 2025] [epublished],[epublished],doi:10.17348/jbrit.v19.i4.1437,,,11,laevis,,,f,t,,,,,,,R.L.Barrett@38718-1@2@aut$M.M.Hanes@20045452-1@1@aut$All.@154-1@3@bas,,,comb. nov.,,1.3,f,muenchhusia~laevis,malvaceaemuenchhusia~laevis~,38,wfo-1000087357,,species,valid,,,,J. Bot. Res. Inst. Texas 19(4): 381 (2025),https://www.ipni.org/n/77372182-1,IPNI Record: 77372182-1
urn:lsid:ipni.org:names:77372183-1,(L.) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus moscheutos L.,(L.),30181863-2,,,19(4): 381,,,,,,,,,,,,45980.11736,46008.51181,,,Malvaceae,Muenchhusia moscheutos,Muenchhusia moscheutos,Muenchhusia,,f,f,,,,,,,,,,,,,,,"Epithet amended as per Art. 23.5 ICN (2025), Ex. 11.",,,,,,,,,,,,,null:,25986-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,spec.,"J. Bot. Res. Inst. Texas 19(4): 381. 2025 [16 Dec 2025] , as 'moscheuta' [epublished]",", as 'moscheuta' [epublished]",doi:10.17348/jbrit.v19.i4.1437,,,12,moscheutos,,,f,t,,,,,,,R.L.Barrett@38718-1@2@aut$M.M.Hanes@20045452-1@1@aut$L.@12653-1@3@bas,,,comb. nov.,,1.4,f,muenchhusia~moscheutos,malvaceaemuenchhusia~moscheutos~,39,wfo-1000087358,,species,valid,,,,J. Bot. Res. Inst. Texas 19(4): 381 (2025),https://www.ipni.org/n/77372183-1,IPNI Record: 77372183-1
urn:lsid:ipni.org:names:77372184-1,(Cav.) M.M.Hanes & R.L.Barrett,Malvaceae Hibiscus lasiocarpos Cav.,(Cav.),30215086-2,,,19(4): 384,,,,,,,,,,,,45980.11875,46008.51528,,,Malvaceae,Muenchhusia moscheutos subsp. lasiocarpos,Muenchhusia moscheutos subsp. lasiocarpos,Muenchhusia,,f,f,,,,,lasiocarpos,,,,,,,,,,"Epithet amended as per Art. 23.5 ICN (2025), Ex. 11.",,,,,,,,,,,,,null:,77372183-1,J. Bot. Res. Inst. Texas,urn:lsid:ipni.org:publications:20007714-1,2025,2025 [16 Dec 2025],[16 Dec 2025],M.M.Hanes & R.L.Barrett,subsp.,"J. Bot. Res. Inst. Texas 19(4): 384. 2025 [16 Dec 2025] , as 'lasiocarpa' [epublished]",", as 'lasiocarpa' [epublished]",doi:10.17348/jbrit.v19.i4.1437,,,12,moscheutos,(L.) M.M.Hanes & R.L.Barrett,,f,t,,,,,,,M.M.Hanes@20045452-1@1@aut$Cav.@1465-1@3@bas$R.L.Barrett@38718-1@2@aut,R.L.Barrett@0-0@2@aut$M.M.Hanes@0-0@1@aut$L.@0-0@3@bas,,comb. et stat. nov.,,1.3,f,muenchhusia~moscheutoslasiocarpos,malvaceaemuenchhusia~moscheutoslasiocarpos,40,wfo-1200116508,,subspecies,valid,,,,J. Bot. Res. Inst. Texas 19(4): 384 (2025),https://www.ipni.org/n/77372184-1,IPNI Record: 77372184-1
