id,authors_t,basionym_s_lower,basionym_author_s_lower,lookup_basionym_id,bibliographic_reference_s_lower,bibliographic_type_info_s_lower,reference_collation_s_lower,collection_date_as_text_s_lower,collection_day_1_s_lower,collection_day_2_s_lower,collection_month_1_s_lower,collection_month_2_s_lower,collection_number_s_lower,collection_year_1_s_lower,collection_year_2_s_lower,collector_team_as_text_t,lookup_conserved_against_id,lookup_correction_of_id,date_created_date,date_last_modified_date,distribution_s_lower,east_or_west_s_lower,family_s_lower,taxon_scientific_name_s_lower,taxon_sci_name_suggestion,genus_s_lower,geographic_unit_as_text_s_lower,hybrid_b,hybrid_genus_b,lookup_hybrid_parent_id,hybrid_parents_s_lower,infra_family_s_lower,infra_genus_s_lower,infraspecies_s_lower,lookup_isonym_of_id,lookup_later_homonym_of_id,latitude_degrees_s_lower,latitude_minutes_s_lower,latitude_seconds_s_lower,locality_s_lower,longitude_degrees_s_lower,longitude_minutes_s_lower,longitude_seconds_s_lower,name_status_s_lower,name_status_bot_code_type_s_lower,name_status_editor_type_s_lower,nomenclatural_synonym_s_lower,lookup_nomenclatural_synonym_id,north_or_south_s_lower,original_basionym_s_lower,original_basionym_author_team_s_lower,original_hybrid_parentage_s_lower,original_remarks_s_lower,original_replaced_synonym_s_lower,original_taxon_distribution_s_lower,lookup_orthographic_variant_of_id,other_links_s_lower,lookup_parent_id,publication_s_lower,lookup_publication_id,publication_year_i,publication_year_full_s_lower,publication_year_note_s_lower,publishing_author_s_lower,rank_s_alphanum,reference_t,reference_remarks_s_lower,remarks_s_lower,lookup_replaced_synonym_id,lookup_same_citation_as_id,score_s_lower,species_s_lower,species_author_s_lower,lookup_superfluous_name_of_id,suppressed_b,top_copy_b,lookup_type_id,type_locations_s_lower,type_name_s_lower,type_remarks_s_lower,type_chosen_by_s_lower,type_note_s_lower,detail_author_team_ids,detail_species_author_team_ids,page_as_text_s_lower,citation_type_s_lower,lookup_validation_of_id,version_s_lower,powo_b,sortable,family_taxon_name_sortable,rhakhis_pk,rhakhis_wfo,rhakhis_skip,rhakhis_rank,rhakhis_status,rhakhis_parent,rhakhis_accepted,rhakhis_basionym
urn:lsid:ipni.org:names:77369941-1,Hershk.,,,,,,10(2): 34,,22,,9,,s.n.,2025,,Hershkovitz,,,02/10/2025 22:38,03/10/2025 11:19,"Atacama (Chile North, Southern South America, Southern America)",W,Portulacaceae,Cistanthe gbifiana,Cistanthe gbifiana,Cistanthe,,f,f,,,,,,,,28,54,11,"Huasco Province, Freirina Comuna, grounds around the main facility of Parque Eólico Sarco, ca. 16 km W of the junction of highways C-496 and C-500 and 4 km E of  the coast, 283 m",71,22,59,,,,,,S,,,,,,,,,30006895-2,Int. J. Adv. Res. Publ. Rev.,urn:lsid:ipni.org:publications:20058372-1,2025,2025 [2 Oct 2025],[2 Oct 2025],Hershk.,spec.,Int. J. Adv. Res. Publ. Rev. 10(2): 34. 2025 [2 Oct 2025] [epublished],[epublished],"[english] Etymology: named for GBIF, the Global Biodiversity Information Facility",,,11,gbifiana,,,f,t,,holotype SGO,,,,,Hershk.@35759-1@1@aut,,,tax. nov.,,1.3,f,cistanthe~gbifiana,portulacaceaecistanthe~gbifiana~,28,wfo-1000085158,,,,,,
urn:lsid:ipni.org:names:77369942-1,Hershk.,,,,,,10(2): 32,,19,,9,,s.n.,2025,,Hershkovitz,,,02/10/2025 22:44,03/10/2025 10:38,"Atacama (Chile North, Southern South America, Southern America)",W,Portulacaceae,Cistanthe behacheliana,Cistanthe behacheliana,Cistanthe,,f,f,,,,,,,,28,54,11,"Huasco Province, Freirina Comuna,  highway C-500 c. 22 km west of the junction with the Panamerican Highway, 500 m",71,22,59,,,,,,S,,,,,,,,,30006895-2,Int. J. Adv. Res. Publ. Rev.,urn:lsid:ipni.org:publications:20058372-1,2025,2025 [2 Oct 2025],[2 Oct 2025],Hershk.,spec.,Int. J. Adv. Res. Publ. Rev. 10(2): 32. 2025 [2 Oct 2025] [epublished],[epublished],"[english] Etymology: named for BHL, the Biodiversity Heritage Library, as  a Latinized neologism that approximately pronounces the letters B-H-L.",,,11,behacheliana,,,f,t,,holotype SGO,,,,,Hershk.@35759-1@1@aut,,,tax. nov.,,1.3,f,cistanthe~behacheliana,portulacaceaecistanthe~behacheliana~,29,wfo-1000085157,,,,,,
urn:lsid:ipni.org:names:77370046-1,"Saensouk, P.Saensouk & Boonma",,,,,,11(8)-908: 4,,22,,4,,25422,2025,,S.Saensouk &amp; T.Boonma,,,03/10/2025 09:34,06/10/2025 10:29,"Thailand (Indo-China, Asia-Tropical)",,Zingiberaceae,Curcuma nivea,Curcuma nivea,Curcuma,,f,f,,,,,,,,,,,"Eastern, Ubon Ratchathani Province, Sirindhorn District, c. 143 m",,,,,,,,,,,,,,,,,,331178-2,Hort.,urn:lsid:ipni.org:publications:20050079-1,2025,2025 [4 Aug 2025],[4 Aug 2025],"Saensouk, P.Saensouk & Boonma",spec.,Hort. 11(8)-908: 4. 2025 [4 Aug 2025] [epublished],[epublished],"doi:10.3390/horticulturae11080908 [english] Etymology: The specific epithet nivea is derived from Latin 'niveus', meaning 'snowy' or 'snow-white', referring to the predominantly white color of the flower.",,,11,nivea,,,f,t,,holotype VMSU VMSU00000003;isotype KKU,,,,,P.Saensouk@20017901-1@2@aut$Boonma@20042882-1@3@aut$Saensouk@39815-1@1@aut,,,tax. nov.,,1.3,f,curcuma~nivea,zingiberaceaecurcuma~nivea~,30,wfo-1000085177,,,,,,
urn:lsid:ipni.org:names:77370047-1,Kom.,,,,,,25: 390,,,,,,,,,,,,03/10/2025 09:36,06/10/2025 10:39,,,Lamiaceae,Elsholtzia cristata f. saxatilis,Elsholtzia cristata f. saxatilis,Elsholtzia,,f,f,,,,,saxatilis,,,,,,,,,,,,,,,,,,,,,,,,446630-1,Trudy Imp. S.-Peterburgsk. Bot. Sada,urn:lsid:ipni.org:publications:1410-2,1907,1907 [Jul 1907],[Jul 1907],Kom.,f.,Trudy Imp. S.-Peterburgsk. Bot. Sada 25: 390. 1907 [Jul 1907] ,,,,,8,cristata,Willd.,,f,t,,,,,,,Kom.@4948-1@1@aut,Willd.@0-0@1@aut,,tax. nov.,,1.1.1.2,f,elsholtzia~cristatasaxatilis,lamiaceaeelsholtzia~cristatasaxatilis,31,wfo-0000948376,,,,,,
urn:lsid:ipni.org:names:77370048-1,Kom.,,,,,,25: 390,,,,,,,,,,,,03/10/2025 09:38,06/10/2025 10:41,,,Lamiaceae,Elsholtzia cristata f. ruderalis,Elsholtzia cristata f. ruderalis,Elsholtzia,,f,f,,,,,ruderalis,,,,,,,,,,,,,,,,,,,,,,,,446630-1,Trudy Imp. S.-Peterburgsk. Bot. Sada,urn:lsid:ipni.org:publications:1410-2,1907,1907 [Jul 1907],[Jul 1907],Kom.,f.,Trudy Imp. S.-Peterburgsk. Bot. Sada 25: 390. 1907 [Jul 1907] ,,,,,8,cristata,Willd.,,f,t,,,,,,,Kom.@4948-1@1@aut,Willd.@0-0@1@aut,,tax. nov.,,1.3,f,elsholtzia~cristataruderalis,lamiaceaeelsholtzia~cristataruderalis,32,wfo-0000812172,,,,,,
urn:lsid:ipni.org:names:77370049-1,(Kom.) Nakai,Lamiaceae Elsholtzia cristata Willd. f. saxatilis Kom.,(Kom.),77370047-1,,,35(418): 172,,,,,,,,,,,,03/10/2025 09:43,06/10/2025 10:48,,,Lamiaceae,Elsholtzia cristata var. saxatilis,Elsholtzia cristata var. saxatilis,Elsholtzia,,f,f,,,,,saxatilis,,,,,,,,,,,,,,,,,,,,,,,null:,446630-1,Bot. Mag. (Tokyo),urn:lsid:ipni.org:publications:555-2,1921,1921 [20 Oct 1921],[20 Oct 1921],Nakai,var.,Bot. Mag. (Tokyo) 35(418): 172. 1921 [20 Oct 1921] ,,doi:10.15281/jplantres1887.35.169,,,11,cristata,Willd.,,f,t,,,,,,,Nakai@23869-1@1@aut$Kom.@4948-1@2@bas,Willd.@0-0@1@aut,,comb. nov.,,1.3,f,elsholtzia~cristatasaxatilis,lamiaceaeelsholtzia~cristatasaxatilis,33,wfo-0000802658,,,,,,
urn:lsid:ipni.org:names:77370050-1,"(Hand.-Mazz.) F.Maek. ex C.F.Barrett, Freudenst. & Suetsugu",Orchidaceae Oreorchis erythrochrysea Hand.-Mazz.,(Hand.-Mazz.),649290-1,,,209(1): 35,,,,,,,,,,,,03/10/2025 10:49,06/10/2025 08:57,,,Orchidaceae,Kitigorchis erythrochrysea,Kitigorchis erythrochrysea,Kitigorchis,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29782-1,Bot. J. Linn. Soc.,urn:lsid:ipni.org:publications:1172-2,2025,2025 [17 Jan 2025],[17 Jan 2025],"F.Maek. ex C.F.Barrett, Freudenst. & Suetsugu",spec.,Bot. J. Linn. Soc. 209(1): 35. 2025 [17 Jan 2025] [epublished],[epublished],doi:10.1093/botlinnean/boae092,,,11,erythrochrysea,,,f,t,,,,,,,Freudenst.@37638-1@3@autEx$C.F.Barrett@20047203-1@2@autEx$F.Maek.@5968-1@1@aut$Suetsugu@20019868-1@4@autEx$Hand.-Mazz.@3612-1@5@bas,,,comb. nov.,639491-1,1.2,f,kitigorchis~erythrochrysea,orchidaceaekitigorchis~erythrochrysea~,34,wfo-1000085172,,,,,,
urn:lsid:ipni.org:names:77370051-1,"(Lindl.) C.F.Barrett, Freudenst. & Suetsugu",Orchidaceae Corallorhiza indica Lindl.,(Lindl.),624203-1,,,209(1): 35,,,,,,,,,,,,03/10/2025 10:52,06/10/2025 09:04,,,Orchidaceae,Kitigorchis indica,Kitigorchis indica,Kitigorchis,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29782-1,Bot. J. Linn. Soc.,urn:lsid:ipni.org:publications:1172-2,2025,2025 [17 Jan 2025],[17 Jan 2025],"C.F.Barrett, Freudenst. & Suetsugu",spec.,Bot. J. Linn. Soc. 209(1): 35. 2025 [17 Jan 2025] [epublished],[epublished],doi:10.1093/botlinnean/boae092,,,11,indica,,,f,t,,,,,,,Freudenst.@37638-1@2@aut$Lindl.@22383-1@4@bas$Suetsugu@20019868-1@3@aut$C.F.Barrett@20047203-1@1@aut,,,comb. nov.,,1.2,f,kitigorchis~indica,orchidaceaekitigorchis~indica~,35,wfo-1000085173,,,,,,
urn:lsid:ipni.org:names:77370052-1,Pelser & Barcelona,,,,,,721(1): 76,,8,,12,,2,2023,,Dela Cruz,,,03/10/2025 15:37,03/10/2025 15:49,"Philippines (Malesia, Asia-Tropical)",,Ericaceae,Vaccinium kilangense,Vaccinium kilangense,Vaccinium,,f,f,,,,,,,,,,,"Luzon Island, Apayao Province, Calanasan Municipality, Brgy. Butao, along Ilocos Norte-Apayao Road, 1350-1550 m",,,,Termination of specific epithet amended as per Art. 23.5. ICN (2025).,,,,,,,,,,,,,,30000401-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Pelser & Barcelona,spec.,"Phytotaxa 721(1): 76. 2025 [3 Oct 2025] [epublished], as 'kilangensis'","[epublished], as 'kilangensis'",doi:10.11646/phytotaxa.721.1.4 [english] Etymology: 'The specific epithet refers to location where the species was collected'. [Kilang Pass],,,12,kilangense,,,f,t,,holotype PNH;isotype CAHUP;isotype PNH,,,,,Pelser@20006039-1@1@aut$Barcelona@38595-1@2@aut,,,tax. nov.,,1.2,f,vaccinium~kilangense,ericaceaevaccinium~kilangense~,36,wfo-1000085165,,,,,,
urn:lsid:ipni.org:names:77370053-1,"J.T.Chen, T.Deng & H.Sun",,,,,,721(1): 82,,9,,7,,zj-cjt314,2023,,"J.T.Chen, K.Z.Jiang &amp; X.X.Dai",,,03/10/2025 15:57,03/10/2025 15:57,"Sichuan (China South-Central, China, Asia-Temperate)",E,Papaveraceae,Corydalis xideensis,Corydalis xideensis,Corydalis,,f,f,,,,,,,,28,30,28,"Xide County, Xiaoxiangling Mountains, E-er-ze-e Village, 3409 m",102,22,27,,,,,,N,,,,,,,,,331519-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [3 Oct 2025],[3 Oct 2025],"J.T.Chen, T.Deng & H.Sun",spec.,Phytotaxa 721(1): 82. 2025 [3 Oct 2025] [epublished],[epublished],"doi:10.11646/phytotaxa.721.1.5 [english] Etymology: 'derived from the type locality of the new species, Xide County'.",,,11,xideensis,,,f,t,,holotype KUN KUN1336274;isotype KUN KUN1336275,,,,,T.Deng@20021424-1@2@aut$J.T.Chen@20034114-1@1@aut$H.Sun@37506-1@3@aut,,,tax. nov.,,1.1,f,corydalis~xideensis,papaveraceaecorydalis~xideensis~,37,wfo-1000085166,,,,,,
urn:lsid:ipni.org:names:77370054-1,"M.Khanal, Lidén & Dev.Kumar",,,,,,721(1): 88,,6,,4,,2105A,2025,,Madhusudhan Khanal,,,03/10/2025 16:07,03/10/2025 16:07,"Arunachal Pradesh (East Himalaya, Indian Subcontinent, Asia-Tropical)",E,Papaveraceae,Corydalis shiyomiensis,Corydalis shiyomiensis,Corydalis,,f,f,,,,,,,,28,31,46,"Shi Yomi, Tato, 1512 m",94,23,32,,,,,,N,,,,,,,,,331519-2,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [3 Oct 2025],[3 Oct 2025],"M.Khanal, Lidén & Dev.Kumar",spec.,Phytotaxa 721(1): 88. 2025 [3 Oct 2025] [epublished],[epublished],doi:10.11646/phytotaxa.721.1.6 [english] Etymology: 'named after the type locality Shi Yomi district'.,,,11,shiyomiensis,,,f,t,,holotype ARUN,,,,,M.Khanal@20063280-1@1@aut$Dev.Kumar@20093179-1@3@aut$Lidén@12479-1@2@aut,,,tax. nov.,,1.1,f,corydalis~shiyomiensis,papaveraceaecorydalis~shiyomiensis~,38,wfo-1000085167,,,,,,
urn:lsid:ipni.org:names:77370055-1,(F.K.Mey.) Španiel,Brassicaceae Alyssum serpentinicola F.K.Mey.,(F.K.Mey.),77115205-1,,,721(1): 93,,,,,,,,,,,,03/10/2025 16:12,03/10/2025 16:12,,,Brassicaceae,Odontarrhena smolikana subsp. serpentinicola,Odontarrhena smolikana subsp. serpentinicola,Odontarrhena,,f,f,,,,,serpentinicola,,,,,,,,,,,,,,,,,,,,,,,,77152068-1,Phytotaxa,urn:lsid:ipni.org:publications:20011462-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Španiel,subsp.,Phytotaxa 721(1): 93. 2025 [3 Oct 2025] [epublished],[epublished],doi:10.11646/phytotaxa.721.1.7,,,11,smolikana,"(Nyár.) Španiel, Al-Shehbaz, D.A.German & Marhold",,f,t,,,,,,,F.K.Mey.@23319-1@2@bas$Španiel@20019027-1@1@aut,Marhold@22912-1@4@aut$D.A.German@39758-1@3@aut$Španiel@20019027-1@1@aut$Nyár.@7063-1@5@bas$Al-Shehbaz@169-1@2@aut,,comb. et stat. nov.,,1.1,f,odontarrhena~smolikanaserpentinicola,brassicaceaeodontarrhena~smolikanaserpentinicola,39,wfo-1200114924,,,,,,
urn:lsid:ipni.org:names:77370056-1,(Boiss.) Boiss.,Poaceae Triticum obtusifolium Boiss.,(Boiss.),425824-1,,,2: 679,,,,,,,,,,,,03/10/2025 16:57,03/10/2025 16:57,,,Poaceae,Brachypodium obtusifolium,Brachypodium obtusifolium,Brachypodium,,f,f,,,,,,,393158-1,,,,,,,,nom. illeg. later homonym,,nom. illeg.,,,,,,,,,,,,30167502-2,Voy. Bot. Espagne,urn:lsid:ipni.org:publications:3598-2,1844,1844,,Boiss.,spec.,Voy. Bot. Espagne 2: 679. 1844 ,,,,,13,obtusifolium,,,f,t,,,,,,,Boiss.@16284-1@1@aut$Boiss.@16284-1@2@bas,,,comb. nov.,,1.1,f,brachypodium~obtusifolium,poaceaebrachypodium~obtusifolium~,40,wfo-1000085669,,,,,,
urn:lsid:ipni.org:names:77370057-1,B.P.R.Chéron,,,,,,37: 101,,28,,7,,MRO 212,2004,,M.R.Opel,,,03/10/2025 18:38,06/10/2025 06:49,"Northern Cape Province (Cape Provinces, Southern Africa, Africa)",,Aizoaceae,Cheiridopsis lingua-serpentis,Cheiridopsis lingua-serpentis,Cheiridopsis,,f,f,,,,,,,,,,,"Namaqualand, Kamiesberg mountains, in the vicinity of the village of Karas",,,,,,,,,,,,,,,,,,16130-1,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],B.P.R.Chéron,spec.,Cact.-Advent. Int. [Almeria] 37: 101. 2025 [3 Oct 2025] [epublished],[epublished],"Etymology: name translates literally as 'snake's tongue' but also 'creeping tongue' all at once. It evokes both the morphological resemblance of the leaf pairs and also its general habit, in the image of snakes and their tongues.",,,11,lingua-serpentis,,,f,t,,holotype INH INH001058,,Cultivated from seed.,,,B.P.R.Chéron@20033288-1@1@aut,,,tax. nov.,,1.3,f,cheiridopsis~lingua-serpentis,aizoaceaecheiridopsis~lingua-serpentis~,41,wfo-1000085170,,,,,,
urn:lsid:ipni.org:names:77370058-1,(Mill.) B.P.R.Chéron,Aizoaceae Mesembryanthemum tuberculatum Mill.,(Mill.),363568-1,,,37: 115,,,,,,,,,,,,03/10/2025 18:51,06/10/2025 07:18,,,Aizoaceae,Cheiridopsis rostrata subsp. tuberculata,Cheiridopsis rostrata subsp. tuberculata,Cheiridopsis,,f,f,,,,,tuberculata,,,,,,,,,,,,,,,,,,,,,,,null:,360972-1,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],B.P.R.Chéron,subsp.,Cact.-Advent. Int. [Almeria] 37: 115. 2025 [3 Oct 2025] [epublished],[epublished],,,,11,rostrata,N.E.Br.,,f,t,,,,,,,Mill.@6485-1@2@bas$B.P.R.Chéron@20033288-1@1@aut,N.E.Br.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,cheiridopsis~rostratatuberculata,aizoaceaecheiridopsis~rostratatuberculata,42,wfo-1200114925,,,,,,
urn:lsid:ipni.org:names:77370059-1,D.Nunes & P.J.F.Guim.,,,,,,172: [6 of 12],,,,,,,,,,,,04/10/2025 02:19,21/10/2025 08:57,,,Melastomataceae,Marcetia insignis,Marcetia insignis,Marcetia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26439-1,Bot. Lett.,urn:lsid:ipni.org:publications:20021248-1,2025,2025 [16 Oct 2025],[16 Oct 2025],D.Nunes & P.J.F.Guim.,spec.,Bot. Lett. 172: [6 of 12]. 2025 [16 Oct 2025] [epublished],[epublished],doi:10.1080/23818107.2025.2571935 Name added via registration. Protologue not seen by the IPNI editors. If you have access to the protologue please email a copy to us via the 'contact us' link at the top of the page.,,,8,insignis,,,f,t,,,,,,,P.J.F.Guim.@37714-1@2@aut$D.Nunes@20040352-1@1@aut,,,tax. nov.,,1.3,f,marcetia~insignis,melastomataceaemarcetia~insignis~,43,wfo-1000085503,,,,,,
urn:lsid:ipni.org:names:77370060-1,D.Nunes & P.J.F.Guim.,,,,,,172: [3 of 12],,,,,,,,,,,,04/10/2025 02:21,21/10/2025 09:00,,,Melastomataceae,Fritzschia orientimontana,Fritzschia orientimontana,Fritzschia,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26337-1,Bot. Lett.,urn:lsid:ipni.org:publications:20021248-1,2025,2025 [16 Oct 2025],[16 Oct 2025],D.Nunes & P.J.F.Guim.,spec.,Bot. Lett. 172: [3 of 12]. 2025 [16 Oct 2025] [epublished],[epublished],doi:10.1080/23818107.2025.2571935 Name added via registration. Protologue not seen by the IPNI editors. If you have access to the protologue please email a copy to us via the 'contact us' link at the top of the page.,,,8,orientimontana,,,f,t,,,,,,,P.J.F.Guim.@37714-1@2@aut$D.Nunes@20040352-1@1@aut,,,tax. nov.,,1.3,f,fritzschia~orientimontana,melastomataceaefritzschia~orientimontana~,44,wfo-1000085504,,,,,,
urn:lsid:ipni.org:names:77370062-1,Borbás,,,,,,43: 362,,,,,,,,,,,,04/10/2025 16:51,06/10/2025 10:54,,,Leguminosae,Oxytropis pilosa var. hungarica,Oxytropis pilosa var. hungarica,Oxytropis,,f,f,,,,,hungarica,,,,,,,,,,,,,,,,,,,,,,,,511774-1,Oesterr. Bot. Z.,urn:lsid:ipni.org:publications:768-2,1893,1893 [Oct 1893],[Oct 1893],Borbás,var.,Oesterr. Bot. Z. 43: 362. 1893 [Oct 1893] ,,,,,8,pilosa,DC.,,f,t,,,,,,,Borbás@977-1@1@aut,DC.@0-0@1@aut,,tax. nov.,,1.3,f,oxytropis~pilosahungarica,leguminosaeoxytropis~pilosahungarica,45,wfo-1200114928,,,,,,
urn:lsid:ipni.org:names:77370063-1,(Waldst. & Kit.) Soó,Leguminosae Glycyrrhiza glandulifera Waldst. & Kit.,(Waldst. & Kit.),496942-1,,,10: 370,,,,,,,,,,,,04/10/2025 16:57,06/10/2025 11:16,,,Leguminosae,Glycyrrhiza glabra subsp. glandulifera,Glycyrrhiza glabra subsp. glandulifera,Glycyrrhiza,,f,f,,,,,glandulifera,,,,,,,,,,,,,,,,,,,,,,,null:,496941-1,Acta Bot. Acad. Sci. Hung.,urn:lsid:ipni.org:publications:4755-2,1964,1964,,Soó,subsp.,Acta Bot. Acad. Sci. Hung. 10: 370. 1964 ,,,,,11,glabra,L.,,f,t,,,,,,,Kit.@4819-1@3@bas$Waldst.@12989-1@2@bas$Soó@9897-1@1@aut,L.@0-0@1@aut,,comb. et stat. nov.,,1.3,f,glycyrrhiza~glabraglandulifera,leguminosaeglycyrrhiza~glabraglandulifera,46,wfo-1200115049,,,,,,
urn:lsid:ipni.org:names:77370064-1,Soó,,,,,,36: 309,,,,,,,,,,,,04/10/2025 17:08,08/10/2025 13:42,,,Leguminosae,Vicia cracca var. transiens,Vicia cracca var. transiens,Vicia,,f,f,,,,,transiens,,,,,,,,,,,,,,,,,,,,,,,,524671-1,Bot. Közlem.,urn:lsid:ipni.org:publications:4992-2,1939,1939,,Soó,var.,Bot. Közlem. 36: 309. 1939 ,,,,,8,cracca,L.,,f,t,,,,,,,Soó@9897-1@1@aut,L.@0-0@1@aut,,tax. nov.,,1.4,f,vicia~craccatransiens,leguminosaevicia~craccatransiens,47,wfo-1200114957,,,,,,
urn:lsid:ipni.org:names:77370066-1,Heuff.,,,,,,8: 67,,,,,,,,,,,,05/10/2025 20:06,06/10/2025 11:33,,,Polygalaceae,Polygala vulgaris var. angustifolia,Polygala vulgaris var. angustifolia,Polygala,,f,f,,,,,angustifolia,,,,,,,,,,,,,,,,,,,,,,,,692570-1,Verh. K. K. Zool.-Bot. Ges. Wien,urn:lsid:ipni.org:publications:5616-2,1858,1858,,Heuff.,var.,Verh. K. K. Zool.-Bot. Ges. Wien 8: 67. 1858 ,,,,,8,vulgaris,L.,,f,t,,,,,,,Heuff.@3911-1@1@aut,L.@12653-1@1@aut,,tax. nov.,,1.3,f,polygala~vulgarisangustifolia,polygalaceaepolygala~vulgarisangustifolia,48,wfo-1200115050,,,,,,
urn:lsid:ipni.org:names:77370168-1,Lodé,,,,,,37: 30,,,,,,s.n.,,,J.Lodé,,,06/10/2025 07:22,06/10/2025 07:22,"Socotra (Northeast Tropical Africa, Africa)",,Dracaenaceae,Dracaena inexpectata,Dracaena inexpectata,Dracaena,,f,f,,,,,,,,,,,"Dixam, descent to Wadi Dirhur",,,,,,,,,,,,,,,,,,30010732-2,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Lodé,spec.,Cact.-Advent. Int. [Almeria] 37: 30. 2025 [3 Oct 2025] [epublished],[epublished],"[english] Etymology: (Lat.) 'unexpected', for the quite unexpected discovery of this taxon.",,,11,inexpectata,,,f,t,,holotype MGC 93600,,,,,Lodé@36840-1@1@aut,,,tax. nov.,,1.1,f,dracaena~inexpectata,dracaenaceaedracaena~inexpectata~,49,wfo-1000085171,,,,,,
urn:lsid:ipni.org:names:77370169-1,(S.Campb.) Lodé,Cactaceae Eriosyce tuberculosa S.Campb.,(S.Campb.),77360338-1,,,37: 58,,,,,,,,,,,,06/10/2025 09:28,06/10/2025 09:28,,,Cactaceae,Diaguita tuberculosa,Diaguita tuberculosa,Diaguita,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77350310-1,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Lodé,spec.,Cact.-Advent. Int. [Almeria] 37: 58. 2025 [3 Oct 2025] [epublished],[epublished],,,,11,tuberculosa,,,f,t,,,,,,,S.Campb.@20086199-1@2@bas$Lodé@36840-1@1@aut,,,comb. nov.,,1.1,f,diaguita~tuberculosa,cactaceaediaguita~tuberculosa~,50,wfo-1000085174,,,,,,
urn:lsid:ipni.org:names:77370170-1,Lodé,,,,,,37: 58,,,,,,,,,,,,06/10/2025 09:30,06/10/2025 09:30,,,Cactaceae,Notocactus pontesianus,Notocactus pontesianus,Notocactus,,f,f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1080496-2,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Lodé,spec.,Cact.-Advent. Int. [Almeria] 37: 58. 2025 [3 Oct 2025] [epublished],[epublished],,77348358-1,,9,pontesianus,,,f,t,,,,,,,Lodé@36840-1@1@aut,,,nom. nov.,,1.1,f,notocactus~pontesianus,cactaceaenotocactus~pontesianus~,51,wfo-1000085175,,,,,,
urn:lsid:ipni.org:names:77370171-1,(Gonzaga & Engels) Lodé & Braun,Cactaceae Arrojadoa flava Gonzaga & Engels,(Gonzaga & Engels),77319044-1,,,37: 58,,,,,,,,,,,,06/10/2025 09:33,06/10/2025 09:33,,,Cactaceae,Pierrebraunia bahiensis subsp. flava,Pierrebraunia bahiensis subsp. flava,Pierrebraunia,,f,f,,,,,flava,77338982-1,,,,,,,,,isonym,,isonym,,,,,,,,,,,,1141536-2,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Lodé & Braun,subsp.,Cact.-Advent. Int. [Almeria] 37: 58. 2025 [3 Oct 2025] [epublished],[epublished],,,,13,bahiensis,(P.J.Braun & Esteves) Esteves,,f,t,,,,,,,Braun@1086-1@2@aut$Gonzaga@20047235-1@3@bas$Engels@20027963-1@4@bas$Lodé@36840-1@1@aut,P.J.Braun@16482-1@2@bas$Esteves@18580-1@3@bas$Esteves@18580-1@1@aut,,comb. et stat. nov.,,1.1,f,pierrebraunia~bahiensisflava,cactaceaepierrebraunia~bahiensisflava,52,wfo-1200115048,,,,,,
urn:lsid:ipni.org:names:77370172-1,(Rausch) Lodé,Cactaceae Pyrrhocactus pachacoensis Rausch,(Rausch),215034-2,,,37: 58,,,,,,,,,,,,06/10/2025 09:48,06/10/2025 09:48,,,Cactaceae,Pyrrhocactus strausianus subsp. pachacoensis,Pyrrhocactus strausianus subsp. pachacoensis,Pyrrhocactus,,f,f,,,,,pachacoensis,,,,,,,,,,,,,,,,,,,,,,,,215052-2,Cact.-Advent. Int. [Almeria],urn:lsid:ipni.org:publications:20031919-1,2025,2025 [3 Oct 2025],[3 Oct 2025],Lodé,subsp.,Cact.-Advent. Int. [Almeria] 37: 58. 2025 [3 Oct 2025] [epublished],[epublished],,,,11,strausianus,(K.Schum.) A.Berger,,f,t,,,,,,,Lodé@36840-1@1@aut$Rausch@8168-1@2@bas,K.Schum.@9333-1@2@bas$A.Berger@680-1@1@aut,,comb. et stat. nov.,,1.1,f,pyrrhocactus~strausianuspachacoensis,cactaceaepyrrhocactus~strausianuspachacoensis,53,wfo-1200114926,,,,,,
